image,detected_classes,max_confidence,max_damage_area_percent,road_health_score,condition
United_States_000180.jpg,"1,1,1,1,0,1,1,1",0.976,3.7,94.94,GOOD
United_States_000186.jpg,None,0.0,0.0,100.0,GOOD
United_States_000187.jpg,None,0.0,0.0,100.0,GOOD
United_States_000199.jpg,"0,0",0.734,6.14,93.69,GOOD
United_States_000204.jpg,None,0.0,0.0,100.0,GOOD
United_States_000206.jpg,None,0.0,0.0,100.0,GOOD
United_States_000207.jpg,3,0.695,0.1,99.9,GOOD
United_States_000210.jpg,"1,1,1",0.791,2.26,97.49,GOOD
United_States_000213.jpg,0,0.636,4.64,95.87,GOOD
United_States_000214.jpg,None,0.0,0.0,100.0,GOOD
United_States_000221.jpg,1,0.65,1.84,98.33,GOOD
United_States_000231.jpg,None,0.0,0.0,100.0,GOOD
United_States_000232.jpg,"2,1",0.935,17.65,76.9,MODERATE
United_States_000234.jpg,2,0.95,9.84,86.92,GOOD
United_States_000235.jpg,None,0.0,0.0,100.0,GOOD
United_States_000237.jpg,None,0.0,0.0,100.0,GOOD
United_States_000238.jpg,0,0.63,6.71,94.08,GOOD
United_States_000240.jpg,None,0.0,0.0,100.0,GOOD
United_States_000243.jpg,None,0.0,0.0,100.0,GOOD
United_States_000246.jpg,None,0.0,0.0,100.0,GOOD
United_States_000261.jpg,None,0.0,0.0,100.0,GOOD
United_States_000263.jpg,None,0.0,0.0,100.0,GOOD
United_States_000272.jpg,None,0.0,0.0,100.0,GOOD
United_States_000276.jpg,0,0.698,4.81,95.3,GOOD
United_States_000281.jpg,None,0.0,0.0,100.0,GOOD
United_States_000286.jpg,None,0.0,0.0,100.0,GOOD
United_States_000292.jpg,None,0.0,0.0,100.0,GOOD
United_States_000293.jpg,None,0.0,0.0,100.0,GOOD
United_States_000300.jpg,None,0.0,0.0,100.0,GOOD
United_States_000304.jpg,3,0.842,0.29,99.65,GOOD
United_States_000307.jpg,None,0.0,0.0,100.0,GOOD
United_States_000326.jpg,1,0.704,1.94,98.08,GOOD
United_States_000327.jpg,0,0.653,4.21,96.15,GOOD
United_States_000330.jpg,3,0.62,16.73,85.47,GOOD
United_States_000332.jpg,None,0.0,0.0,100.0,GOOD
United_States_000334.jpg,None,0.0,0.0,100.0,GOOD
United_States_000336.jpg,"2,2,2",0.983,10.02,86.2,GOOD
United_States_000337.jpg,None,0.0,0.0,100.0,GOOD
United_States_000339.jpg,None,0.0,0.0,100.0,GOOD
United_States_000340.jpg,None,0.0,0.0,100.0,GOOD
United_States_000344.jpg,None,0.0,0.0,100.0,GOOD
United_States_000347.jpg,None,0.0,0.0,100.0,GOOD
United_States_000350.jpg,None,0.0,0.0,100.0,GOOD
United_States_000355.jpg,None,0.0,0.0,100.0,GOOD
United_States_000363.jpg,None,0.0,0.0,100.0,GOOD
United_States_000364.jpg,2,0.771,15.24,83.55,GOOD
United_States_000366.jpg,"1,1,1,1,1",0.907,1.92,97.56,GOOD
United_States_000367.jpg,None,0.0,0.0,100.0,GOOD
United_States_000369.jpg,None,0.0,0.0,100.0,GOOD
United_States_000370.jpg,None,0.0,0.0,100.0,GOOD
United_States_000371.jpg,None,0.0,0.0,100.0,GOOD
United_States_000377.jpg,None,0.0,0.0,100.0,GOOD
United_States_000379.jpg,"2,2,2,2,2,2,2",0.993,21.02,70.78,MODERATE
United_States_000381.jpg,"1,1",0.677,3.54,96.64,GOOD
United_States_000383.jpg,"1,1,1",0.913,1.88,97.6,GOOD
United_States_000384.jpg,None,0.0,0.0,100.0,GOOD
United_States_000385.jpg,"1,1",0.834,3.3,96.15,GOOD
United_States_000400.jpg,"0,0,0,0",0.766,3.28,96.48,GOOD
United_States_000406.jpg,"2,2,2,2,2,2",0.963,15.33,79.32,MODERATE
United_States_000412.jpg,None,0.0,0.0,100.0,GOOD
United_States_000413.jpg,None,0.0,0.0,100.0,GOOD
United_States_000416.jpg,None,0.0,0.0,100.0,GOOD
United_States_000428.jpg,None,0.0,0.0,100.0,GOOD
United_States_000434.jpg,None,0.0,0.0,100.0,GOOD
United_States_000440.jpg,None,0.0,0.0,100.0,GOOD
United_States_000442.jpg,None,0.0,0.0,100.0,GOOD
United_States_000447.jpg,None,0.0,0.0,100.0,GOOD
United_States_000449.jpg,2,0.934,9.46,87.63,GOOD
United_States_000450.jpg,None,0.0,0.0,100.0,GOOD
United_States_000454.jpg,None,0.0,0.0,100.0,GOOD
United_States_000458.jpg,"1,1,1,1,0,1",0.819,2.66,96.96,GOOD
United_States_000460.jpg,None,0.0,0.0,100.0,GOOD
United_States_000464.jpg,None,0.0,0.0,100.0,GOOD
United_States_000465.jpg,None,0.0,0.0,100.0,GOOD
United_States_000467.jpg,None,0.0,0.0,100.0,GOOD
United_States_000472.jpg,None,0.0,0.0,100.0,GOOD
United_States_000488.jpg,None,0.0,0.0,100.0,GOOD
United_States_000518.jpg,None,0.0,0.0,100.0,GOOD
United_States_000519.jpg,None,0.0,0.0,100.0,GOOD
United_States_000527.jpg,None,0.0,0.0,100.0,GOOD
United_States_000533.jpg,None,0.0,0.0,100.0,GOOD
United_States_000539.jpg,"2,2,2,2",0.999,21.58,69.81,MODERATE
United_States_000545.jpg,None,0.0,0.0,100.0,GOOD
United_States_000550.jpg,None,0.0,0.0,100.0,GOOD
United_States_000552.jpg,None,0.0,0.0,100.0,GOOD
United_States_000560.jpg,None,0.0,0.0,100.0,GOOD
United_States_000568.jpg,0,0.619,3.36,97.09,GOOD
United_States_000572.jpg,1,0.654,2.26,97.93,GOOD
United_States_000573.jpg,"1,1",0.873,3.75,95.42,GOOD
United_States_000578.jpg,None,0.0,0.0,100.0,GOOD
United_States_000583.jpg,0,0.617,1.3,98.88,GOOD
United_States_000584.jpg,None,0.0,0.0,100.0,GOOD
United_States_000585.jpg,None,0.0,0.0,100.0,GOOD
United_States_000586.jpg,None,0.0,0.0,100.0,GOOD
United_States_000587.jpg,"1,1,1",0.901,2.03,97.43,GOOD
United_States_000588.jpg,3,0.704,0.32,99.68,GOOD
United_States_000599.jpg,None,0.0,0.0,100.0,GOOD
United_States_000600.jpg,None,0.0,0.0,100.0,GOOD
United_States_000601.jpg,None,0.0,0.0,100.0,GOOD
United_States_000608.jpg,None,0.0,0.0,100.0,GOOD
United_States_000610.jpg,None,0.0,0.0,100.0,GOOD
United_States_000616.jpg,None,0.0,0.0,100.0,GOOD
United_States_000617.jpg,None,0.0,0.0,100.0,GOOD
United_States_000621.jpg,None,0.0,0.0,100.0,GOOD
United_States_000626.jpg,"1,1",0.662,3.07,97.16,GOOD
United_States_000636.jpg,None,0.0,0.0,100.0,GOOD
United_States_000640.jpg,None,0.0,0.0,100.0,GOOD
United_States_000644.jpg,None,0.0,0.0,100.0,GOOD
United_States_000646.jpg,None,0.0,0.0,100.0,GOOD
United_States_000648.jpg,None,0.0,0.0,100.0,GOOD
United_States_000654.jpg,None,0.0,0.0,100.0,GOOD
United_States_000655.jpg,None,0.0,0.0,100.0,GOOD
United_States_000659.jpg,None,0.0,0.0,100.0,GOOD
United_States_000666.jpg,None,0.0,0.0,100.0,GOOD
United_States_000670.jpg,"1,1",0.696,2.87,97.2,GOOD
United_States_000684.jpg,"0,0",0.698,6.08,94.06,GOOD
United_States_000687.jpg,None,0.0,0.0,100.0,GOOD
United_States_000698.jpg,"2,2,2,2,2",0.998,20.95,70.73,MODERATE
United_States_000700.jpg,"1,1,1",0.886,2.29,97.16,GOOD
United_States_000708.jpg,2,0.659,7.52,93.07,GOOD
United_States_000717.jpg,None,0.0,0.0,100.0,GOOD
United_States_000734.jpg,None,0.0,0.0,100.0,GOOD
United_States_000739.jpg,None,0.0,0.0,100.0,GOOD
United_States_000748.jpg,None,0.0,0.0,100.0,GOOD
United_States_000753.jpg,0,0.679,2.5,97.62,GOOD
United_States_000754.jpg,None,0.0,0.0,100.0,GOOD
United_States_000760.jpg,None,0.0,0.0,100.0,GOOD
United_States_000761.jpg,None,0.0,0.0,100.0,GOOD
United_States_000776.jpg,None,0.0,0.0,100.0,GOOD
United_States_000778.jpg,None,0.0,0.0,100.0,GOOD
United_States_000787.jpg,None,0.0,0.0,100.0,GOOD
United_States_000794.jpg,None,0.0,0.0,100.0,GOOD
United_States_000795.jpg,"2,2",0.941,12.13,84.02,GOOD
United_States_000797.jpg,"2,2,2,2,2,2,2,2,2,2,2,2",1.0,23.91,66.54,MODERATE
United_States_000798.jpg,None,0.0,0.0,100.0,GOOD
United_States_000801.jpg,None,0.0,0.0,100.0,GOOD
United_States_000808.jpg,None,0.0,0.0,100.0,GOOD
United_States_000809.jpg,None,0.0,0.0,100.0,GOOD
United_States_000818.jpg,None,0.0,0.0,100.0,GOOD
United_States_000819.jpg,None,0.0,0.0,100.0,GOOD
United_States_000820.jpg,None,0.0,0.0,100.0,GOOD
United_States_000824.jpg,"0,0",0.687,3.66,96.48,GOOD
United_States_000828.jpg,None,0.0,0.0,100.0,GOOD
United_States_000830.jpg,None,0.0,0.0,100.0,GOOD
United_States_000841.jpg,None,0.0,0.0,100.0,GOOD
United_States_000842.jpg,None,0.0,0.0,100.0,GOOD
United_States_000856.jpg,None,0.0,0.0,100.0,GOOD
United_States_000861.jpg,None,0.0,0.0,100.0,GOOD
United_States_000867.jpg,None,0.0,0.0,100.0,GOOD
United_States_000872.jpg,None,0.0,0.0,100.0,GOOD
United_States_000880.jpg,None,0.0,0.0,100.0,GOOD
United_States_000882.jpg,None,0.0,0.0,100.0,GOOD
United_States_000892.jpg,"1,1,1,1,1,1",0.798,2.35,97.38,GOOD
United_States_000897.jpg,1,0.683,1.59,98.47,GOOD
United_States_000899.jpg,"0,0",0.883,2.17,97.32,GOOD
United_States_000905.jpg,"1,1",0.85,4.34,94.83,GOOD
United_States_000906.jpg,None,0.0,0.0,100.0,GOOD
United_States_000916.jpg,None,0.0,0.0,100.0,GOOD
United_States_000918.jpg,None,0.0,0.0,100.0,GOOD
United_States_000919.jpg,None,0.0,0.0,100.0,GOOD
United_States_000920.jpg,None,0.0,0.0,100.0,GOOD
United_States_000921.jpg,None,0.0,0.0,100.0,GOOD
United_States_000926.jpg,None,0.0,0.0,100.0,GOOD
United_States_000932.jpg,None,0.0,0.0,100.0,GOOD
United_States_000936.jpg,None,0.0,0.0,100.0,GOOD
United_States_000939.jpg,None,0.0,0.0,100.0,GOOD
United_States_000945.jpg,None,0.0,0.0,100.0,GOOD
United_States_000972.jpg,None,0.0,0.0,100.0,GOOD
United_States_000983.jpg,None,0.0,0.0,100.0,GOOD
United_States_000984.jpg,None,0.0,0.0,100.0,GOOD
United_States_000986.jpg,None,0.0,0.0,100.0,GOOD
United_States_000994.jpg,None,0.0,0.0,100.0,GOOD
United_States_000995.jpg,None,0.0,0.0,100.0,GOOD
United_States_001000.jpg,None,0.0,0.0,100.0,GOOD
United_States_001002.jpg,None,0.0,0.0,100.0,GOOD
United_States_001008.jpg,None,0.0,0.0,100.0,GOOD
United_States_001010.jpg,None,0.0,0.0,100.0,GOOD
United_States_001013.jpg,None,0.0,0.0,100.0,GOOD
United_States_001016.jpg,None,0.0,0.0,100.0,GOOD
United_States_001018.jpg,None,0.0,0.0,100.0,GOOD
United_States_001026.jpg,None,0.0,0.0,100.0,GOOD
United_States_001028.jpg,1,0.753,2.04,97.85,GOOD
United_States_001036.jpg,None,0.0,0.0,100.0,GOOD
United_States_001037.jpg,None,0.0,0.0,100.0,GOOD
United_States_001048.jpg,"1,1,1,1,1",0.834,1.82,97.88,GOOD
United_States_001051.jpg,None,0.0,0.0,100.0,GOOD
United_States_001059.jpg,None,0.0,0.0,100.0,GOOD
United_States_001065.jpg,None,0.0,0.0,100.0,GOOD
United_States_001066.jpg,None,0.0,0.0,100.0,GOOD
United_States_001076.jpg,None,0.0,0.0,100.0,GOOD
United_States_001082.jpg,None,0.0,0.0,100.0,GOOD
United_States_001093.jpg,None,0.0,0.0,100.0,GOOD
United_States_001096.jpg,None,0.0,0.0,100.0,GOOD
United_States_001099.jpg,None,0.0,0.0,100.0,GOOD
United_States_001100.jpg,0,0.817,2.43,97.22,GOOD
United_States_001108.jpg,None,0.0,0.0,100.0,GOOD
United_States_001111.jpg,3,0.667,0.29,99.73,GOOD
United_States_001113.jpg,None,0.0,0.0,100.0,GOOD
United_States_001121.jpg,"2,2,2,2,1,2,2,1,2,2,2",0.991,17.8,75.29,MODERATE
United_States_001123.jpg,"1,1,1,1,1,1,1,1",0.925,2.22,97.13,GOOD
United_States_001124.jpg,None,0.0,0.0,100.0,GOOD
United_States_001126.jpg,None,0.0,0.0,100.0,GOOD
United_States_001129.jpg,None,0.0,0.0,100.0,GOOD
United_States_001135.jpg,None,0.0,0.0,100.0,GOOD
United_States_001143.jpg,"1,1,1,0,1",0.757,3.96,95.8,GOOD
United_States_001149.jpg,"2,2",0.964,8.2,88.93,GOOD
United_States_001153.jpg,"1,1",0.908,2.75,96.51,GOOD
United_States_001163.jpg,None,0.0,0.0,100.0,GOOD
United_States_001181.jpg,None,0.0,0.0,100.0,GOOD
United_States_001185.jpg,None,0.0,0.0,100.0,GOOD
United_States_001186.jpg,None,0.0,0.0,100.0,GOOD
United_States_001205.jpg,1,0.87,1.76,97.85,GOOD
United_States_001209.jpg,None,0.0,0.0,100.0,GOOD
United_States_001211.jpg,None,0.0,0.0,100.0,GOOD
United_States_001212.jpg,None,0.0,0.0,100.0,GOOD
United_States_001213.jpg,"0,0",0.675,4.97,95.3,GOOD
United_States_001219.jpg,None,0.0,0.0,100.0,GOOD
United_States_001225.jpg,None,0.0,0.0,100.0,GOOD
United_States_001226.jpg,None,0.0,0.0,100.0,GOOD
United_States_001239.jpg,1,0.612,1.51,98.71,GOOD
United_States_001241.jpg,None,0.0,0.0,100.0,GOOD
United_States_001244.jpg,0,0.752,4.74,95.01,GOOD
United_States_001258.jpg,1,0.621,2.01,98.26,GOOD
United_States_001260.jpg,1,0.646,2.16,98.05,GOOD
United_States_001263.jpg,None,0.0,0.0,100.0,GOOD
United_States_001295.jpg,None,0.0,0.0,100.0,GOOD
United_States_001296.jpg,None,0.0,0.0,100.0,GOOD
United_States_001298.jpg,"1,1,1",0.743,2.35,97.55,GOOD
United_States_001306.jpg,0,0.674,4.8,95.47,GOOD
United_States_001308.jpg,None,0.0,0.0,100.0,GOOD
United_States_001309.jpg,None,0.0,0.0,100.0,GOOD
United_States_001311.jpg,None,0.0,0.0,100.0,GOOD
United_States_001313.jpg,None,0.0,0.0,100.0,GOOD
United_States_001318.jpg,None,0.0,0.0,100.0,GOOD
United_States_001320.jpg,None,0.0,0.0,100.0,GOOD
United_States_001321.jpg,None,0.0,0.0,100.0,GOOD
United_States_001323.jpg,"2,1,2,1",0.928,17.07,77.82,MODERATE
United_States_001326.jpg,None,0.0,0.0,100.0,GOOD
United_States_001329.jpg,None,0.0,0.0,100.0,GOOD
United_States_001337.jpg,None,0.0,0.0,100.0,GOOD
United_States_001338.jpg,None,0.0,0.0,100.0,GOOD
United_States_001339.jpg,None,0.0,0.0,100.0,GOOD
United_States_001340.jpg,None,0.0,0.0,100.0,GOOD
United_States_001350.jpg,None,0.0,0.0,100.0,GOOD
United_States_001351.jpg,None,0.0,0.0,100.0,GOOD
United_States_001356.jpg,0,0.684,3.26,96.88,GOOD
United_States_001362.jpg,2,0.896,19.33,75.76,MODERATE
United_States_001372.jpg,None,0.0,0.0,100.0,GOOD
United_States_001376.jpg,None,0.0,0.0,100.0,GOOD
United_States_001377.jpg,None,0.0,0.0,100.0,GOOD
United_States_001379.jpg,None,0.0,0.0,100.0,GOOD
United_States_001382.jpg,None,0.0,0.0,100.0,GOOD
United_States_001389.jpg,"1,1",0.927,3.4,95.58,GOOD
United_States_001400.jpg,None,0.0,0.0,100.0,GOOD
United_States_001409.jpg,None,0.0,0.0,100.0,GOOD
United_States_001418.jpg,None,0.0,0.0,100.0,GOOD
United_States_001420.jpg,0,0.737,5.75,94.07,GOOD
United_States_001424.jpg,None,0.0,0.0,100.0,GOOD
United_States_001436.jpg,"0,0,0,0",0.688,6.29,93.94,GOOD
United_States_001441.jpg,None,0.0,0.0,100.0,GOOD
United_States_001442.jpg,None,0.0,0.0,100.0,GOOD
United_States_001445.jpg,0,0.622,4.12,96.41,GOOD
United_States_001450.jpg,None,0.0,0.0,100.0,GOOD
United_States_001456.jpg,"2,2",0.836,16.64,80.52,GOOD
United_States_001459.jpg,0,0.932,2.99,96.09,GOOD
United_States_001463.jpg,None,0.0,0.0,100.0,GOOD
United_States_001483.jpg,None,0.0,0.0,100.0,GOOD
United_States_001485.jpg,None,0.0,0.0,100.0,GOOD
United_States_001486.jpg,None,0.0,0.0,100.0,GOOD
United_States_001493.jpg,None,0.0,0.0,100.0,GOOD
United_States_001503.jpg,None,0.0,0.0,100.0,GOOD
United_States_001513.jpg,None,0.0,0.0,100.0,GOOD
United_States_001520.jpg,None,0.0,0.0,100.0,GOOD
United_States_001522.jpg,None,0.0,0.0,100.0,GOOD
United_States_001525.jpg,None,0.0,0.0,100.0,GOOD
United_States_001533.jpg,3,0.784,0.14,99.84,GOOD
United_States_001539.jpg,None,0.0,0.0,100.0,GOOD
United_States_001540.jpg,2,0.868,8.54,89.61,GOOD
United_States_001544.jpg,None,0.0,0.0,100.0,GOOD
United_States_001545.jpg,0,0.624,3.97,96.54,GOOD
United_States_001556.jpg,None,0.0,0.0,100.0,GOOD
United_States_001559.jpg,2,0.965,17.85,75.89,MODERATE
United_States_001562.jpg,None,0.0,0.0,100.0,GOOD
United_States_001563.jpg,None,0.0,0.0,100.0,GOOD
United_States_001565.jpg,None,0.0,0.0,100.0,GOOD
United_States_001566.jpg,None,0.0,0.0,100.0,GOOD
United_States_001569.jpg,"1,1,1,1",0.789,3.9,95.69,GOOD
United_States_001577.jpg,"2,2,2,2,2,2,2,2",0.998,20.73,71.04,MODERATE
United_States_001581.jpg,None,0.0,0.0,100.0,GOOD
United_States_001584.jpg,0,0.618,3.37,97.08,GOOD
United_States_001592.jpg,None,0.0,0.0,100.0,GOOD
United_States_001602.jpg,0,0.612,2.91,97.51,GOOD
United_States_001608.jpg,None,0.0,0.0,100.0,GOOD
United_States_001611.jpg,None,0.0,0.0,100.0,GOOD
United_States_001626.jpg,None,0.0,0.0,100.0,GOOD
United_States_001627.jpg,1,0.85,1.91,97.73,GOOD
United_States_001628.jpg,None,0.0,0.0,100.0,GOOD
United_States_001630.jpg,None,0.0,0.0,100.0,GOOD
United_States_001636.jpg,None,0.0,0.0,100.0,GOOD
United_States_001637.jpg,None,0.0,0.0,100.0,GOOD
United_States_001641.jpg,None,0.0,0.0,100.0,GOOD
United_States_001646.jpg,"1,1,1,1",0.85,2.64,96.86,GOOD
United_States_001648.jpg,None,0.0,0.0,100.0,GOOD
United_States_001651.jpg,None,0.0,0.0,100.0,GOOD
United_States_001662.jpg,None,0.0,0.0,100.0,GOOD
United_States_001669.jpg,None,0.0,0.0,100.0,GOOD
United_States_001673.jpg,None,0.0,0.0,100.0,GOOD
United_States_001675.jpg,None,0.0,0.0,100.0,GOOD
United_States_001676.jpg,None,0.0,0.0,100.0,GOOD
United_States_001687.jpg,0,0.667,4.04,96.23,GOOD
United_States_001690.jpg,None,0.0,0.0,100.0,GOOD
United_States_001707.jpg,None,0.0,0.0,100.0,GOOD
United_States_001710.jpg,None,0.0,0.0,100.0,GOOD
United_States_001720.jpg,"2,2,2,2,2,2,2,2",0.997,19.7,72.49,MODERATE
United_States_001721.jpg,"1,1,1",0.916,1.89,97.57,GOOD
United_States_001726.jpg,"0,0,1",0.869,4.57,94.44,GOOD
United_States_001727.jpg,None,0.0,0.0,100.0,GOOD
United_States_001728.jpg,None,0.0,0.0,100.0,GOOD
United_States_001737.jpg,None,0.0,0.0,100.0,GOOD
United_States_001739.jpg,None,0.0,0.0,100.0,GOOD
United_States_001741.jpg,None,0.0,0.0,100.0,GOOD
United_States_001743.jpg,None,0.0,0.0,100.0,GOOD
United_States_001744.jpg,None,0.0,0.0,100.0,GOOD
United_States_001748.jpg,None,0.0,0.0,100.0,GOOD
United_States_001750.jpg,None,0.0,0.0,100.0,GOOD
United_States_001751.jpg,None,0.0,0.0,100.0,GOOD
United_States_001755.jpg,"1,1,1,1,1,1,1,1,1,1",0.936,4.5,94.11,GOOD
United_States_001759.jpg,None,0.0,0.0,100.0,GOOD
United_States_001765.jpg,None,0.0,0.0,100.0,GOOD
United_States_001766.jpg,1,0.73,1.56,98.4,GOOD
United_States_001767.jpg,"2,2,2,2,2,2",0.988,18.6,74.27,MODERATE
United_States_001772.jpg,1,0.715,2.28,97.72,GOOD
United_States_001774.jpg,None,0.0,0.0,100.0,GOOD
United_States_001788.jpg,None,0.0,0.0,100.0,GOOD
United_States_001791.jpg,None,0.0,0.0,100.0,GOOD
United_States_001797.jpg,None,0.0,0.0,100.0,GOOD
United_States_001807.jpg,"1,1,1",0.842,2.18,97.43,GOOD
United_States_001817.jpg,"1,1",0.736,3.83,96.06,GOOD
United_States_001835.jpg,None,0.0,0.0,100.0,GOOD
United_States_001839.jpg,None,0.0,0.0,100.0,GOOD
United_States_001845.jpg,None,0.0,0.0,100.0,GOOD
United_States_001852.jpg,1,0.64,1.85,98.35,GOOD
United_States_001856.jpg,0,0.636,2.86,97.45,GOOD
United_States_001858.jpg,0,0.681,2.17,97.93,GOOD
United_States_001874.jpg,None,0.0,0.0,100.0,GOOD
United_States_001876.jpg,None,0.0,0.0,100.0,GOOD
United_States_001881.jpg,None,0.0,0.0,100.0,GOOD
United_States_001891.jpg,None,0.0,0.0,100.0,GOOD
United_States_001897.jpg,None,0.0,0.0,100.0,GOOD
United_States_001903.jpg,"0,0",0.779,3.83,95.82,GOOD
United_States_001908.jpg,None,0.0,0.0,100.0,GOOD
United_States_001909.jpg,None,0.0,0.0,100.0,GOOD
United_States_001920.jpg,"1,1,1",0.641,2.27,97.96,GOOD
United_States_001928.jpg,1,0.798,1.71,98.09,GOOD
United_States_001938.jpg,None,0.0,0.0,100.0,GOOD
United_States_001939.jpg,None,0.0,0.0,100.0,GOOD
United_States_001944.jpg,3,0.697,0.48,99.53,GOOD
United_States_001948.jpg,None,0.0,0.0,100.0,GOOD
United_States_001951.jpg,None,0.0,0.0,100.0,GOOD
United_States_001953.jpg,None,0.0,0.0,100.0,GOOD
United_States_001959.jpg,None,0.0,0.0,100.0,GOOD
United_States_001961.jpg,1,0.628,3.07,97.3,GOOD
United_States_001963.jpg,None,0.0,0.0,100.0,GOOD
United_States_001969.jpg,None,0.0,0.0,100.0,GOOD
United_States_001971.jpg,None,0.0,0.0,100.0,GOOD
United_States_001973.jpg,None,0.0,0.0,100.0,GOOD
United_States_001976.jpg,None,0.0,0.0,100.0,GOOD
United_States_001978.jpg,None,0.0,0.0,100.0,GOOD
United_States_001990.jpg,None,0.0,0.0,100.0,GOOD
United_States_001991.jpg,None,0.0,0.0,100.0,GOOD
United_States_001993.jpg,None,0.0,0.0,100.0,GOOD
United_States_002006.jpg,None,0.0,0.0,100.0,GOOD
United_States_002023.jpg,None,0.0,0.0,100.0,GOOD
United_States_002024.jpg,None,0.0,0.0,100.0,GOOD
United_States_002031.jpg,None,0.0,0.0,100.0,GOOD
United_States_002058.jpg,None,0.0,0.0,100.0,GOOD
United_States_002062.jpg,0,0.623,4.41,96.15,GOOD
United_States_002070.jpg,None,0.0,0.0,100.0,GOOD
United_States_002074.jpg,None,0.0,0.0,100.0,GOOD
United_States_002078.jpg,None,0.0,0.0,100.0,GOOD
United_States_002083.jpg,None,0.0,0.0,100.0,GOOD
United_States_002086.jpg,None,0.0,0.0,100.0,GOOD
United_States_002087.jpg,None,0.0,0.0,100.0,GOOD
United_States_002089.jpg,None,0.0,0.0,100.0,GOOD
United_States_002091.jpg,1,0.858,2.82,96.61,GOOD
United_States_002092.jpg,None,0.0,0.0,100.0,GOOD
United_States_002093.jpg,"1,1,1,1,1,1,0",0.92,2.29,97.05,GOOD
United_States_002101.jpg,None,0.0,0.0,100.0,GOOD
United_States_002107.jpg,None,0.0,0.0,100.0,GOOD
United_States_002108.jpg,None,0.0,0.0,100.0,GOOD
United_States_002113.jpg,None,0.0,0.0,100.0,GOOD
United_States_002116.jpg,"1,1,1,1,1,1",0.92,1.98,97.46,GOOD
United_States_002117.jpg,None,0.0,0.0,100.0,GOOD
United_States_002121.jpg,None,0.0,0.0,100.0,GOOD
United_States_002125.jpg,2,0.704,18.08,82.17,GOOD
United_States_002129.jpg,0,0.603,3.46,97.07,GOOD
United_States_002130.jpg,None,0.0,0.0,100.0,GOOD
United_States_002135.jpg,1,0.706,2.07,97.95,GOOD
United_States_002136.jpg,None,0.0,0.0,100.0,GOOD
United_States_002137.jpg,"2,2,2,1,1,1,1",0.997,17.23,75.95,MODERATE
United_States_002141.jpg,0,0.712,2.02,97.98,GOOD
United_States_002147.jpg,1,0.673,1.9,98.21,GOOD
United_States_002150.jpg,"1,1",0.764,3.01,96.78,GOOD
United_States_002153.jpg,None,0.0,0.0,100.0,GOOD
United_States_002156.jpg,None,0.0,0.0,100.0,GOOD
United_States_002163.jpg,None,0.0,0.0,100.0,GOOD
United_States_002175.jpg,None,0.0,0.0,100.0,GOOD
United_States_002176.jpg,"1,1,1",0.876,1.88,97.7,GOOD
United_States_002182.jpg,1,0.613,1.75,98.5,GOOD
United_States_002184.jpg,"0,0",0.661,4.03,96.27,GOOD
United_States_002190.jpg,None,0.0,0.0,100.0,GOOD
United_States_002199.jpg,None,0.0,0.0,100.0,GOOD
United_States_002205.jpg,None,0.0,0.0,100.0,GOOD
United_States_002209.jpg,"0,0",0.783,2.39,97.38,GOOD
United_States_002218.jpg,None,0.0,0.0,100.0,GOOD
United_States_002228.jpg,0,0.699,2.4,97.65,GOOD
United_States_002236.jpg,None,0.0,0.0,100.0,GOOD
United_States_002244.jpg,None,0.0,0.0,100.0,GOOD
United_States_002251.jpg,"2,2,2",0.853,18.11,78.36,MODERATE
United_States_002252.jpg,2,0.782,16.93,81.46,GOOD
United_States_002253.jpg,None,0.0,0.0,100.0,GOOD
United_States_002255.jpg,None,0.0,0.0,100.0,GOOD
United_States_002256.jpg,None,0.0,0.0,100.0,GOOD
United_States_002261.jpg,None,0.0,0.0,100.0,GOOD
United_States_002262.jpg,None,0.0,0.0,100.0,GOOD
United_States_002263.jpg,None,0.0,0.0,100.0,GOOD
United_States_002267.jpg,None,0.0,0.0,100.0,GOOD
United_States_002277.jpg,None,0.0,0.0,100.0,GOOD
United_States_002278.jpg,None,0.0,0.0,100.0,GOOD
United_States_002279.jpg,None,0.0,0.0,100.0,GOOD
United_States_002280.jpg,"1,1,1",0.855,1.94,97.68,GOOD
United_States_002283.jpg,None,0.0,0.0,100.0,GOOD
United_States_002288.jpg,None,0.0,0.0,100.0,GOOD
United_States_002290.jpg,0,0.739,5.06,94.76,GOOD
United_States_002302.jpg,None,0.0,0.0,100.0,GOOD
United_States_002303.jpg,None,0.0,0.0,100.0,GOOD
United_States_002305.jpg,None,0.0,0.0,100.0,GOOD
United_States_002307.jpg,None,0.0,0.0,100.0,GOOD
United_States_002308.jpg,None,0.0,0.0,100.0,GOOD
United_States_002312.jpg,None,0.0,0.0,100.0,GOOD
United_States_002313.jpg,"1,1,0",0.667,1.88,98.25,GOOD
United_States_002319.jpg,None,0.0,0.0,100.0,GOOD
United_States_002321.jpg,3,0.7,0.27,99.74,GOOD
United_States_002324.jpg,None,0.0,0.0,100.0,GOOD
United_States_002325.jpg,None,0.0,0.0,100.0,GOOD
United_States_002327.jpg,3,0.713,0.34,99.66,GOOD
United_States_002334.jpg,None,0.0,0.0,100.0,GOOD
United_States_002343.jpg,None,0.0,0.0,100.0,GOOD
United_States_002350.jpg,None,0.0,0.0,100.0,GOOD
United_States_002351.jpg,2,0.936,17.82,76.66,MODERATE
