u,v,key,health_score
7937877985,7937877986,0,98
7937877985,2839149068,0,82
7937877985,7939035579,0,60
7937877986,7937864684,0,62
7937877986,7937864683,0,74
7937877986,7937877987,0,52
7937877986,7937877985,0,56
7937877987,7937877986,0,50
7937877987,7939035579,0,81
7937877988,2839149068,0,57
7937877989,7937877990,0,59
7937877990,2839149068,0,75
7937877990,7937864684,0,56
7937877990,7937877989,0,72
7937877992,4168930351,0,91
7937877992,2837580079,0,85
7937877992,7937877993,0,64
7937877993,7937877992,0,85
7937878025,2837580333,0,93
7937878044,7937878045,0,85
7937878044,7938167109,0,90
7937878044,7938167110,0,61
7937878045,2839149353,0,95
7937878045,7937878044,0,55
7937878045,2833253677,0,81
7937903393,2841299025,0,92
7937903393,9708728522,0,100
7937903393,2841299026,0,90
7937903393,9708728518,0,77
7937903406,7937903413,0,95
7937903407,7937903413,0,98
7937903407,4393488921,0,66
7937903407,4462483448,0,84
7937903408,7937903413,0,66
7937903413,7937903407,0,99
7937903413,7937903406,0,75
7937903413,7937903408,0,80
7937903421,2833253594,0,62
7937903421,7937903437,0,70
7937903421,7937903423,0,78
7937903423,3486302023,0,98
7937903423,2839148734,0,66
7937903423,7937903421,0,58
7937903424,3774534348,0,59
7937903424,2833253625,0,63
7937903424,3774534345,0,63
7937903425,7937903426,0,94
7937903426,7937903425,0,59
7937903426,4650003425,0,59
7937903429,3488732728,0,60
7937903429,3488732730,0,95
7937903429,2839148900,0,82
7937903429,2839148868,0,51
7937903437,7937903421,0,90
7937903437,3488732723,0,56
7937903437,7937903438,0,98
7937903438,7937903443,0,88
7937903438,7937903437,0,68
7937903438,7939035536,0,66
7937903442,7937903443,0,59
7937903443,7937903438,0,72
7937903443,7937903442,0,85
7937903443,3488732725,0,92
7937903445,9720315808,0,97
7937903445,7937864610,0,86
7937903445,10031455863,0,59
7938154753,2839148568,0,95
7938154753,7939035492,0,92
7938154753,2839148587,0,93
7938154754,7938154755,0,90
7938154755,2839148558,0,61
7938154755,7938154754,0,61
7938154755,2839148536,0,96
7938154756,2839148591,0,72
7938154764,7937823314,0,75
7938154764,2839148943,0,53
7938154764,11365907336,0,74
7938154765,2839148937,0,61
7938154765,11365919017,0,89
7938154765,11047647264,0,71
7938154766,2839148909,0,63
7938154766,11365919016,0,73
7938154766,2839148864,0,91
7938154767,11047647264,0,53
7938154767,2839148912,0,74
7938154767,11365919016,0,65
7938154770,7938154771,0,90
7938154771,2839254284,0,100
7938154771,8834201097,0,96
7938154771,7938154770,0,80
7938154772,2839149051,0,65
7938154772,2837579689,0,54
7938154772,11365891447,0,91
7938154774,2839149106,0,57
7938154777,2839149411,0,84
7938154777,2839149381,0,53
7938154777,7938154780,0,67
7938154780,7938167100,0,75
7938154780,3430413450,0,93
7938154780,7938154777,0,100
7938154783,11664696184,0,81
7938154783,7938167092,0,67
7938154783,7938167092,1,56
7938167092,7938154783,0,65
7938167092,7938154783,1,50
7938167092,7937864665,0,81
7938167093,7938167094,0,92
7938167093,7937864659,0,70
7938167094,7938167093,0,64
7938167094,7937864662,0,85
7938167094,7937864658,0,69
7938167097,7938167098,0,99
7938167098,2833253706,0,57
7938167098,7938167097,0,91
7938167098,7937823343,0,85
7938167100,2839149421,0,70
7938167100,2839149447,0,59
7938167100,7938154780,0,50
7938167101,2833253694,0,92
7938167101,2833253697,0,54
7938167101,7938167102,0,64
7938167102,7938167101,0,99
7938167102,2839149420,0,74
7938167102,2839149430,0,61
7938167107,7871074732,0,75
7938167107,7938167108,0,92
7938167108,7938167109,0,53
7938167108,7938167107,0,82
7938167108,7938167116,0,100
7938167109,7938167108,0,68
7938167109,2833253695,0,92
7938167109,7937878044,0,75
7938167110,2833253687,0,64
7938167110,7937878044,0,86
7938167110,7938167116,0,96
7938167116,1880441596,0,80
7938167116,7938167108,0,92
7938167116,7938167110,0,73
7938167117,7938167118,0,74
7938167118,12200612792,0,54
7938167118,7938167117,0,70
7938167118,7938167120,0,96
7938167119,7938167120,0,67
7938167120,7938167119,0,100
7938167120,1880441591,0,80
7938167120,7938167118,0,52
7938167121,12200612790,0,73
7938167121,12200612792,0,70
7938167121,12200612791,0,66
7938167131,6357870907,0,86
7938167131,7938334088,0,54
7938167131,12198873330,0,61
7938167180,7937864630,0,90
7938167182,2839149077,0,92
7938167195,2839148959,0,54
7938167195,2839148903,0,73
7938167196,7938695469,0,55
7938167198,7938167199,0,77
7938167199,7938167201,0,96
7938167199,7938167198,0,67
7938167199,3774534347,0,54
7938167200,7938167201,0,54
7938167201,7938167199,0,86
7938167201,3774534345,0,99
7938167201,7938167200,0,93
7938328005,7938328006,0,71
7938328006,7938328005,0,71
7938328006,7928555510,0,77
7938328007,2837579823,0,67
7938328012,6354264758,0,51
7938328012,7938328007,0,86
7938328025,7938328053,0,92
7938328025,7938328049,0,55
7938328026,7938328027,0,86
7938328027,7938328026,0,96
7938328027,7938328025,0,74
7938328028,7938328049,0,87
7938328028,7938328028,0,63
7938328049,7938328028,0,87
7938328049,7938328053,0,70
7938328049,7938328025,0,78
7938328053,7938328012,0,85
7938328053,7938328049,0,81
7938328054,7938328055,0,72
7938328055,7938328054,0,61
7938328055,6354264748,0,53
7938328064,7937864680,0,80
7938328064,7938334087,0,50
7938328064,7938334086,0,58
7938328072,7938328074,0,51
7938328074,7938334087,0,66
7938328074,7938334086,0,60
7938328074,7938328072,0,77
7938334086,12622884436,0,60
7938334086,7938328064,0,92
7938334086,7938328074,0,50
7938334087,7938328074,0,54
7938334087,7938328064,0,89
7938334087,1880441505,0,91
7938334088,7938334098,0,81
7938334088,7938334098,1,56
7938334088,7938167131,0,58
7938334098,2837579823,0,96
7938334098,7938334088,0,92
7938334098,7938334088,1,55
7938695432,3776182348,0,59
7938695432,3776182344,0,69
7938695432,7938695433,0,54
7938695433,2839148715,0,62
7938695433,7938695434,0,86
7938695433,7938695432,0,65
7938695433,3496451207,0,98
7938695434,2839148726,0,95
7938695434,2841299051,0,77
7938695434,7938695433,0,89
7938695434,7938695459,0,75
7938695435,2839148803,0,79
7938695435,2839148829,0,84
7938695435,2839148805,0,86
7938695436,2839148829,0,91
7938695436,2839148807,0,79
7938695436,2841299113,0,75
7938695436,2839148805,0,52
7938695437,2839148803,0,86
7938695437,2841299072,0,83
7938695437,7938695438,0,80
7938695438,2841299071,0,63
7938695438,2841299087,0,54
7938695438,7938695437,0,60
7938695438,7938695442,0,77
7938695442,2841299065,0,81
7938695442,2841299062,0,80
7938695442,7938695438,0,64
7938695443,7938695445,0,55
7938695444,2839148731,0,88
7938695444,2839148760,0,99
7938695444,7938695445,0,61
7938695445,7938695443,0,58
7938695445,7938695444,0,78
7938695445,4393497637,0,91
7938695449,9576044158,0,74
7938695449,7937823308,0,93
7938695449,2839148877,0,98
7938695450,2839148889,0,51
7938695450,2841299157,0,79
7938695450,7937823308,0,71
7938695455,2841299150,0,94
7938695455,2841299149,0,86
7938695455,7938695456,0,83
7938695456,3776237374,0,84
7938695456,7938695455,0,89
7938695456,2841299156,0,80
7938695458,4215821072,0,91
7938695458,2841299156,0,84
7938695458,2841299146,0,76
7938695459,2839148740,0,72
7938695459,7938695460,0,65
7938695459,7938695434,0,90
7938695460,2841299057,0,63
7938695460,7938695459,0,90
7938695460,2841299060,0,93
7938695461,2839148868,0,86
7938695463,7938695464,0,94
7938695464,2833253594,0,94
7938695464,7938695463,0,69
7938695464,9708719614,0,62
7938695469,2839148734,0,57
7938695469,7938167196,0,88
7938695469,2833253594,0,55
7939035488,2839148591,0,90
7939035488,6354338564,0,99
7939035488,2839148599,0,74
7939035491,7939035492,0,71
7939035492,7938154753,0,69
7939035492,2839148558,0,62
7939035492,7939035491,0,51
7939035493,2839148655,0,82
7939035495,2839148655,0,93
7939035496,7939035497,0,96
7939035497,3776190911,0,100
7939035497,7939035496,0,87
7939035497,2839148655,0,90
7939035498,7939035499,0,71
7939035498,7939035500,0,61
7939035498,7939035503,0,64
7939035499,2841299021,0,57
7939035499,7939035498,0,59
7939035499,7939035501,0,52
7939035500,7939035501,0,60
7939035500,3776190911,0,57
7939035500,7939035498,0,87
7939035501,2839148668,0,54
7939035501,7939035500,0,72
7939035501,7939035499,0,51
7939035502,7939035503,0,99
7939035503,7939035505,0,72
7939035503,7939035502,0,81
7939035503,2841299021,0,74
7939035503,7939035498,0,67
7939035504,7939035505,0,68
7939035505,7939035503,0,86
7939035505,7939035504,0,90
7939035505,7939035507,0,79
7939035506,7939035507,0,68
7939035507,7939035509,0,80
7939035507,7939035506,0,50
7939035507,7939035505,0,95
7939035508,7939035509,0,53
7939035509,7939035507,0,50
7939035509,7939035511,0,58
7939035509,7939035508,0,76
7939035510,7939035511,0,85
7939035511,7939035509,0,79
7939035511,7939035513,0,75
7939035511,7939035510,0,69
7939035512,7939035513,0,69
7939035513,7939035511,0,84
7939035513,7939035512,0,92
7939035513,7939035517,0,98
7939035516,7939035517,0,77
7939035517,7939035516,0,81
7939035517,7939035513,0,75
7939035517,2839148700,0,69
7939035519,7937823258,0,86
7939035519,6354338564,0,78
7939035519,4393488890,0,87
7939035520,7939035521,0,78
7939035521,7939035520,0,69
7939035521,7871811342,0,55
7939035521,7939035523,0,76
7939035522,7939035523,0,62
7939035523,3486302023,0,74
7939035523,7939035522,0,72
7939035523,7939035521,0,77
7939035536,2839148880,0,94
7939035536,2839148923,0,52
7939035536,7937903438,0,66
7939035537,7939035539,0,71
7939035539,7939035540,0,52
7939035539,2839148743,0,51
7939035539,7939035537,0,76
7939035540,7937823294,0,65
7939035540,7939035539,0,72
7939035540,2839148752,0,70
7939035541,2841299098,0,94
7939035541,7939035542,0,64
7939035541,4655025589,0,80
7939035542,4655020791,0,62
7939035542,2839148823,0,52
7939035542,7939035543,0,87
7939035542,7939035541,0,97
7939035543,2839148831,0,74
7939035543,4655020792,0,67
7939035543,7939035544,0,86
7939035543,7939035542,0,77
7939035544,4653451691,0,89
7939035544,3430413414,0,61
7939035544,7939035545,0,79
7939035544,7939035543,0,78
7939035545,2839148843,0,55
7939035545,4653450498,0,57
7939035545,7939035546,0,90
7939035545,7939035544,0,86
7939035546,2839148851,0,91
7939035546,2841299139,0,72
7939035546,7939035545,0,58
7939035546,4653450995,0,86
7939035547,7939035548,0,94
7939035548,7939035550,0,74
7939035548,7939035547,0,64
7939035548,2841299129,0,70
7939035549,7939035550,0,63
7939035550,2841299153,0,53
7939035550,7939035548,0,94
7939035550,7939035549,0,73
7939035551,7939035554,0,87
7939035554,2841299129,0,79
7939035554,2839148857,0,96
7939035554,7939035551,0,50
7939035558,7939035559,0,61
7939035559,2839148996,0,73
7939035559,2839149019,0,72
7939035559,7939035558,0,57
7939035561,2839149048,0,60
7939035561,2841299163,0,83
7939035561,2839149147,0,60
7939035579,7937864652,0,79
7939035579,7937877985,0,76
7939051732,7939051733,0,93
7939051732,7937823275,0,63
7939051732,7937823273,0,77
7939051733,7939051732,0,69
7939051733,2841299083,0,65
7939051733,4215822853,0,55
7939051737,3776182348,0,70
7939051737,11047747919,0,89
7939051737,3776217003,0,68
7939051737,3776217000,0,83
7940724239,7940724241,0,89
7940724239,7919578569,0,85
7940724239,7940724244,0,86
7940724241,2839148330,0,98
7940724241,2845676879,0,71
7940724241,7940724239,0,89
7940724244,7919578570,0,75
7940724244,7940724239,0,72
7940724245,3777776482,0,68
7940724245,2839148264,0,76
7940724245,7940724247,0,92
7940724247,3777776480,0,77
7940724247,7940724245,0,65
7940724248,2843657202,0,69
7940724248,2843657203,0,71
7940724248,7940724249,0,98
7940724249,7940724248,0,66
7940724250,2843657203,0,68
7940724250,7940724251,0,97
7940724250,2843651858,0,64
7940724251,2845676782,0,69
7940724251,7940724250,0,95
7940724251,2845676590,0,66
7940724253,2839148285,0,100
7940724253,3777776481,0,54
7940724253,7940724255,0,100
7940724255,7940724253,0,69
7940724256,2843657202,0,89
7940724256,2843657216,0,57
7940724256,7940724258,0,75
7940724258,7940724256,0,86
7940724269,2839148285,0,88
7940724274,12203554634,0,87
7940724274,3777743859,0,65
7940724274,7940724275,0,98
7940724274,12203560131,0,88
7940724275,7941576911,0,65
7940724275,2845676818,0,95
7940724275,7940724274,0,66
7940724276,12203551067,0,67
7940724278,3777743736,0,87
7940724278,7940724279,0,78
7940724278,12203551065,0,68
7940724279,7940724278,0,64
7940734889,2843657206,0,86
7940734893,2843651857,0,67
7940734893,7940734894,0,76
7940734893,2845676547,0,66
7940734894,2845676573,0,51
7940734894,2843651867,0,83
7940734894,7940734893,0,98
7940734896,3777743734,0,93
7940734896,7940734899,0,92
7940734896,3777743733,0,94
7940734899,7940734900,0,85
7940734899,7940734896,0,60
7940734899,2843651879,0,59
7940734900,2843651863,0,64
7940734900,7940734899,0,53
7940734900,3777743729,0,87
7940734908,3777743741,0,71
7940734917,7940734918,0,82
7940734918,2845676761,0,76
7940734918,7940734917,0,58
7940734919,2845676755,0,88
7940734928,2845676717,0,96
7940734928,2845676729,0,80
7940734928,7940734929,0,96
7940734929,7940734928,0,63
7940744860,2843651864,0,86
7940744860,2843651858,0,92
7940794592,2845676549,0,84
7940794592,3777743729,0,91
7940981056,7940981057,0,99
7940981056,9565508991,0,83
7940981057,7940981056,0,87
7940981057,2837579892,0,67
7940981057,8261348739,0,56
7941000188,1880441799,0,65
7941000188,4641625872,0,60
7941000189,7941000192,0,56
7941000192,7941000188,0,50
7941000192,6566802916,0,98
7941089438,7958466684,0,86
7941089443,7916513452,0,78
7941089443,2839149446,0,58
7941285706,2839149446,0,53
7941285706,7941285709,0,94
7941285709,5936573341,0,61
7941552880,3777946263,0,57
7941552880,8852227381,0,80
7941576911,2843657209,0,98
7941576911,7940724275,0,52
7941576912,2843651869,0,80
7941576912,2845676524,0,70
7941659596,3955043045,0,69
7941659596,2837580576,0,83
7941659596,2841299279,0,72
7941659597,2833127050,0,62
7941659597,2841299261,0,68
7941659597,2837580522,0,90
7941659598,2575448046,0,95
7941659598,2837580512,0,100
7941659598,2841299259,0,76
7941659602,2290328266,0,73
7941659602,11047567903,0,71
7941659608,2575448005,0,80
7941659608,7941659602,0,87
7941659610,2837284934,0,58
7941659610,2575448010,0,99
7941659610,7941659611,0,58
7941659611,2837581321,0,52
7941659611,7941659610,0,65
7941659611,2837581301,0,50
7941659615,7954316541,0,52
7941659615,2837581850,0,69
7941659615,2837581891,0,67
7941659615,2575448004,0,86
7941659628,2837581638,0,77
7941659628,2841299375,0,69
7941659628,2837284961,0,74
7941659628,2841299370,0,54
7941688139,2837581130,0,59
7941688139,2837581172,0,96
7941688139,7941688141,0,89
7941688141,2841299327,0,64
7941688141,7941688139,0,86
7941688141,2837580971,0,53
7941688141,2833127308,0,51
7941688146,2841299318,0,59
7941688153,2837581111,0,97
7941688153,2841299320,0,72
7941688153,2837580971,0,56
7941688153,2833127099,0,58
7941688154,7941711826,0,99
7941688154,2841299312,0,57
7941688154,2837580975,0,63
7941688159,2837581113,0,96
7941688159,2837581122,0,79
7941688159,2833127308,0,71
7941688164,2837581158,0,75
7941688164,2837581113,0,72
7941688164,2837581122,0,83
7941688165,7941688172,0,95
7941688172,2837580984,0,88
7941688172,2837581109,0,75
7941688172,7941688165,0,62
7941688182,3777704721,0,71
7941702685,3777704721,0,87
7941702685,7941702692,0,71
7941702685,7941702686,0,90
7941702686,7941702685,0,93
7941702692,3777704721,0,80
7941702692,2837581109,0,50
7941702692,7941702685,0,85
7941711826,7941688154,0,77
7941711826,2837580992,0,55
7941711826,2841299319,0,86
7941711828,2841299319,0,89
7941711828,2841299312,0,63
7941711828,2841299307,0,54
7941711834,3777944433,0,66
7941711834,2833127053,0,95
7941711834,2833127072,0,73
7941711836,2833127072,0,85
7941711836,2575448061,0,69
7941711836,2833127078,0,62
7941711843,2833127084,0,66
7941711843,2841299289,0,94
7941711843,2837580611,0,70
7941711846,2833127084,0,75
7941711846,2841299295,0,74
7941711846,7941711850,0,64
7941711850,2837580688,0,55
7941711850,7941711853,0,54
7941711850,7941711846,0,64
7941711853,2837580686,0,84
7941711853,2833127081,0,85
7941711853,7941711850,0,73
7941816984,2837582073,0,53
7941816984,7941820288,0,63
7941816984,7941820285,0,68
7941820285,2837582044,0,61
7941820285,7941816984,0,62
7941820285,2837582019,0,76
7941820285,2841299528,0,60
7941820288,7941816984,0,92
7941820288,2837582058,0,97
7941820288,2837582019,0,58
7941820302,2837582262,0,52
7941820302,3430413638,0,65
7941820302,2837582250,0,62
7941870680,11593975926,0,69
7941870680,2837284901,0,79
7941892796,2839149793,0,68
7941892796,4608293365,0,61
7941892796,2833127465,0,66
7941892802,2841299564,0,76
7941892802,2575615510,0,63
7941892802,2841299537,0,91
7941892810,3773002141,0,56
7941892810,2575620353,0,51
7941892810,2841299503,0,69
7941892812,7942286823,0,64
7941892812,3773002141,0,92
7941892818,2837285260,0,78
7941892818,2837582543,0,95
7941892818,2837285252,0,87
7941961001,2837582517,0,76
7941961003,2837582518,0,82
7941961008,2837582292,0,97
7941961013,2837582565,0,94
7941961013,2837582572,0,93
7941961013,2575626606,0,92
7941961014,2837582572,0,75
7941961015,2575626613,0,100
7941961015,2837582582,0,84
7941961015,2575612019,0,51
7941961015,2575626606,0,52
7941961019,7941961021,0,85
7941961021,7941961019,0,100
7941961021,2837582600,0,91
7941961021,2837582598,0,70
7941961022,2575626613,0,95
7941961022,2837582582,0,95
7941961022,2837582735,0,59
7941961026,7941961027,0,86
7941961026,2837582755,0,67
7941961026,2575627122,0,74
7941961027,7941961026,0,98
7941961027,2575626613,0,87
7941961027,2837582754,0,53
7942020285,2837582754,0,59
7942020285,2837582742,0,91
7942020285,2837582758,0,55
7942020306,2837583354,0,91
7942020311,2837583351,0,92
7942020312,2837583080,0,81
7942020312,7942020314,0,78
7942020312,2837583063,0,68
7942020314,7942020312,0,54
7942020314,2837583063,0,79
7942020314,2837583035,0,66
7942020317,2837285574,0,62
7942020320,2841299736,0,52
7942020320,2837583014,0,69
7942020320,2837285574,0,63
7942020322,3430413682,0,70
7942020322,3430413684,0,53
7942020322,7942020323,0,59
7942020323,2837583088,0,64
7942020323,2575637692,0,84
7942020323,7942020322,0,100
7942039553,2837583308,0,100
7942039553,7942039555,0,73
7942039553,7942039554,0,53
7942039554,7942039553,0,60
7942039555,7942039553,0,60
7942039555,7942039556,0,85
7942039555,2837583342,0,89
7942039556,7942039555,0,67
7942039561,2837583322,0,77
7942039561,2837583392,0,75
7942039561,2575613686,0,71
7942088289,1880442977,0,61
7942088300,2833127682,0,78
7942088306,2837582723,0,98
7942088308,2575613667,0,71
7942088308,2575620232,0,96
7942088308,2575619509,0,98
7942088311,2833127683,0,98
7942088311,2575619521,0,60
7942088311,2837582580,0,62
7942088320,2837582561,0,62
7942088322,2837582573,0,58
7942133088,2575621999,0,83
7942133088,2837582561,0,59
7942133088,2837582543,0,89
7942133094,2841299689,0,100
7942133096,2837285534,0,64
7942133097,2837583015,0,50
7942133097,2837285575,0,58
7942133097,2837583034,0,51
7942133106,2837583344,0,58
7942133106,7958490209,0,71
7942133106,7942133114,0,75
7942133114,7942133106,0,86
7942133116,7942133122,0,56
7942133122,7942133126,0,63
7942133122,7942133116,0,63
7942133122,2837285615,0,50
7942133125,2837583359,0,64
7942133125,2837285627,0,51
7942133125,7942133126,0,64
7942133126,7942133122,0,62
7942133126,2837583306,0,66
7942133126,7942133125,0,76
7942133135,2837583555,0,79
7942133138,2837583520,0,78
7942135422,2841299760,0,54
7942135422,7942135423,0,96
7942135422,2841299748,0,94
7942135423,7942135422,0,57
7942135429,2837286025,0,92
7942135429,2837286035,0,77
7942135429,7942135430,0,100
7942135430,2837285891,0,79
7942135430,2837286002,0,73
7942135430,7942135429,0,50
7942135431,7942135438,0,78
7942135438,2837583504,0,77
7942135438,7942135431,0,59
7942135438,2837583539,0,99
7942135440,2837583376,0,80
7942160046,2837583064,0,89
7942160046,2837583048,0,89
7942160046,7942160047,0,72
7942160047,7942160046,0,98
7942160047,2837583060,0,70
7942160047,3430413681,0,65
7942160047,7942160054,0,97
7942160048,7942160054,0,53
7942160048,2837582800,0,61
7942160048,2837583049,0,67
7942160051,2837583070,0,91
7942160051,2837583060,0,73
7942160051,3430413681,0,63
7942160054,2837583060,0,53
7942160054,7942160048,0,55
7942160054,7942160047,0,61
7942192555,2837583600,0,64
7942215910,2841299718,0,97
7942215910,2841299701,0,87
7942215910,2841299723,0,85
7942215918,3777891591,0,99
7942215923,2837285409,0,66
7942215923,2837285292,0,81
7942215923,3773464491,0,60
7942286823,2575603076,0,65
7942286823,7942286838,0,51
7942286838,7942286823,0,63
7950580654,2837584113,0,67
7950580654,7928188885,0,95
7950757464,2837583727,0,100
7950757464,7950757465,0,58
7950757465,3430413697,0,52
7950757465,7950757466,0,58
7950757466,7950757467,0,84
7950757466,2837285719,0,68
7950757466,3430413695,0,79
7950757467,7950757468,0,54
7950757467,2837583558,0,87
7950757468,2837583547,0,97
7950757468,7950757469,0,99
7950757469,7950757470,0,51
7950757469,2837583547,0,55
7950757470,7928359030,0,79
7950757470,2837583503,0,95
7952247035,7891749072,0,60
7952247035,7891749082,0,60
7952247035,7891749082,1,92
7952247035,7891749075,0,58
7953233865,2837284910,0,68
7953233865,7953240491,0,53
7953233866,7953233865,0,73
7953233866,3997971803,0,53
7953233867,2837284914,0,78
7953233867,7953233866,0,96
7953233868,2841299292,0,76
7953233868,7953233867,0,66
7953233869,7953233870,0,92
7953233870,1880442364,0,84
7953233870,7953240486,0,79
7953233871,7953233874,0,96
7953233873,2837284922,0,99
7953233873,7953233884,0,56
7953233874,7911697770,0,80
7953233874,7953233869,0,91
7953233884,1880441923,0,90
7953233884,7953233868,0,94
7953233884,3430413475,0,81
7953240486,7953233873,0,70
7953240486,1880442365,0,66
7953240491,1880441883,0,76
7953240491,2837284906,0,56
7953240491,7953240494,0,89
7953240494,7941870680,0,100
7953296685,1880442402,0,88
7953296685,1880442399,0,61
7953296685,1880441923,0,66
7954082561,3774979312,0,53
7954082561,3774979340,0,74
7954195866,1880442399,0,73
7954195866,4641625989,0,90
7954316532,2837284978,0,84
7954316532,9627999328,0,64
7954316533,1880442501,0,84
7954316533,2575606149,0,78
7954316541,7941659615,0,59
7954316541,7954316545,0,100
7954316545,2837582019,0,93
7954316545,2837582058,0,80
7954366861,2837581606,0,90
7954366861,2575611209,0,59
7954366861,7954316532,0,71
7954366863,2837285158,0,82
7954366863,7954366874,0,54
7954366874,3430413638,0,61
7954366874,7954366876,0,59
7954366876,2837582262,0,70
7954366876,7954366877,0,88
7954366877,2837582283,0,52
7954366877,7954366878,0,87
7954366878,2837582296,0,100
7954366878,7954366879,0,94
7954366879,2837582510,0,71
7954366879,2837582553,0,74
7954366882,7954368305,0,75
7954366882,2837583338,0,98
7954368025,7954368026,0,84
7954368025,2837583345,0,68
7954368026,3430413684,0,95
7954368026,7954368027,0,66
7954368027,2837285623,0,82
7954368027,7954368028,0,96
7954368028,7954366882,0,97
7954368028,2837583320,0,59
7954368039,2837583564,0,65
7954368039,2841299775,0,81
7954368044,7954368045,0,65
7954368044,2575638633,0,90
7954368045,2837285650,0,62
7954368045,2837285630,0,78
7954368045,7954368044,0,86
7954368305,1880443063,0,99
7954368305,7954368044,0,54
7954368310,2841299504,0,100
7954368310,2841299515,0,61
7954368310,2837285128,0,56
7954368311,2575608306,0,58
7954368311,3430413628,0,55
7954368311,2841299515,0,55
7954368311,2837285134,0,53
7954413791,2837284950,0,57
7954413791,2837284959,0,83
7954413791,2837284947,0,79
7958466684,3777944395,0,82
7958466684,12198712648,0,52
7958490209,2837285545,0,65
7958490209,7942133106,0,94
7958490209,2837285582,0,72
7958490214,1880442399,0,94
7958490214,7958490215,0,85
7958490215,7958490216,0,76
7958490215,10673531927,0,97
7958490215,7958490214,0,89
7958490216,7958490214,0,53
7958490216,1880442431,0,92
7963622079,1928140333,0,54
7963622080,2833253579,0,79
7963622080,7963622079,0,53
7963622080,3777724217,0,81
7963633652,2283856245,0,68
7963633655,7963622080,0,94
7963633655,7963633658,0,52
7963633658,7963622079,0,90
7963633658,7963633655,0,64
7963633674,2282190200,0,88
7963633674,2282190194,0,59
7963633675,4393288455,0,72
7963633675,2418718371,0,56
7963633680,1928140186,0,87
7963633680,11801632088,0,89
7964258777,2839148570,0,89
7964258777,7872648244,0,66
7964258778,7964258779,0,94
7964258778,7883953575,0,72
7964258779,7964258780,0,61
7964258779,7964258778,0,88
7964258780,2839148768,0,70
7964258780,3776243685,0,97
7969158206,2841517719,0,98
7969158206,2837580002,0,57
7969158206,7871296974,0,81
7969158211,7889094705,0,56
7969158211,2122647143,0,61
7978095576,2841299330,0,61
7978095576,7918749136,0,59
7978095577,2837579476,0,81
7978095577,7978095578,0,74
7978095578,2837579470,0,97
7978095578,2837579466,0,66
7978095578,7978095579,0,65
7978095579,2839148550,0,64
7978095579,7978095580,0,85
7978095580,6154157009,0,79
7978095580,7978095581,0,61
7978095581,2283890872,0,60
7978118785,7978095577,0,51
7978118785,2841299022,0,73
7979513719,3001619229,0,68
7979513721,3776308660,0,59
7979513721,7979513719,0,59
7979513723,7979513721,0,57
7979513726,5446790662,0,74
7979513728,3776308657,0,61
7979513728,7979513723,0,74
8261348739,6354265184,0,93
8261348739,7941089443,0,70
8354695503,7912679472,0,93
8354695503,8354695512,0,66
8354695512,7912102295,0,87
8354695512,7912773535,0,91
8361651596,8361651597,0,74
8361651596,2837286361,0,62
8361651596,7907452363,0,62
8361651597,7907983073,0,97
8361651597,7907993607,0,97
8374388073,8374388074,0,50
8374388073,1880441846,0,94
8374388074,2837284100,0,84
8374388074,1880441809,0,62
8375367231,2837285464,0,62
8375367231,2837285470,0,68
8375367231,13393769935,0,68
8375367233,2837285543,0,69
8375367233,8375367234,0,78
8375367234,2837285492,0,51
8375367234,8375367231,0,69
8375367234,2833303070,0,82
8375367240,7916815906,0,83
8375367240,13393769935,0,81
8375454330,7871539666,0,82
8386719319,7916755426,0,88
8386719319,8386719320,0,87
8386719319,2837285437,0,71
8386719320,8386719319,0,50
8386719322,2841299613,0,67
8389760071,8389760072,0,79
8389760071,11096458345,0,51
8389760072,3496460197,0,60
8389760072,8389760071,0,50
8390184178,2843657802,0,73
8390184178,1880442388,0,89
8390184182,9708719578,0,93
8390184182,8390184178,0,74
8390184185,1880442433,0,99
8390184185,8390184182,0,82
8390297010,3776032397,0,93
8390297010,2839616508,0,72
8390297014,3776032396,0,54
8390297014,7127776510,0,89
8394904249,9708735867,0,99
8394904249,2833253582,0,70
8394904249,2839148768,0,62
8518063530,3776015556,0,100
8518100575,2837582078,0,93
8518100575,8518100576,0,78
8518100576,7915427866,0,81
8518100576,8518100575,0,66
8518100577,8518100578,0,89
8518100577,3776050534,0,94
8518100578,8518100577,0,61
8518100578,3776015553,0,75
8518172786,2282190367,0,77
8823755422,2841517771,0,90
8823755422,2841517769,0,92
8823755422,8823755423,0,63
8823755423,8823755422,0,60
8823755423,7915347260,0,88
8823755423,7915347255,0,97
8830701178,2839148717,0,70
8830701178,2839148731,0,76
8830701178,8830701179,0,64
8830701179,2841299055,0,67
8830701179,2841299043,0,61
8830701179,8830701178,0,78
8831239814,9708735860,0,81
8831239814,2843657258,0,80
8831239814,8831239815,0,70
8831239815,8831239814,0,100
8831250725,7916286637,0,60
8831250725,8831250726,0,60
8831250725,2837285174,0,72
8831250726,8831250725,0,86
8831507055,6147102388,0,59
8833928788,7915387189,0,51
8833928788,8833928789,0,76
8833928788,7915387191,0,55
8833928789,2841518280,0,75
8833928789,2837580641,0,72
8833928789,8833928788,0,84
8833970859,2837286152,0,55
8833970859,2837286186,0,59
8833970859,8833970860,0,88
8833970860,2837286117,0,58
8833970860,2837286090,0,51
8833970860,8833970859,0,91
8834058217,8834058218,0,73
8834058217,2837581112,0,86
8834058218,8834058217,0,96
